lead_id,user_id,course_id,lead_date,lead_status
3150,4875,1,2026-03-10,new
3151,1536,6,2026-02-26,converted
3152,3444,2,2026-04-14,lost
3153,1274,5,2026-01-11,lost
3154,2468,2,2026-01-09,lost
3155,608,2,2026-01-28,contacted
3156,3514,6,2026-02-01,qualified
3157,1713,2,2026-03-07,lost
3158,2200,2,2026-01-21,contacted
3159,956,1,2026-04-15,qualified
3160,2580,4,2026-01-24,new
3161,3898,2,2026-01-07,lost
3162,4426,3,2026-02-10,qualified
3163,3381,3,2026-04-04,qualified
3164,3686,4,2026-01-19,new
3165,404,4,2026-02-24,converted
3166,2072,3,2026-02-21,contacted
3167,4756,2,2026-01-12,lost
3168,1978,5,2026-01-17,qualified
3169,159,2,2026-02-21,lost
3170,1749,3,2026-01-07,contacted
3171,2910,2,2026-03-10,lost
3172,3535,5,2026-03-18,contacted
3173,903,3,2026-02-04,qualified
3174,353,2,2026-01-30,lost
3175,1231,4,2026-03-26,lost
3176,4671,4,2026-03-01,lost
3177,2141,1,2026-02-07,converted
3178,445,3,2026-01-13,contacted
3179,4949,4,2026-03-07,converted
3180,755,6,2026-01-17,new
3181,1738,4,2026-03-14,lost
3182,2972,2,2026-02-14,qualified
3183,4980,2,2026-03-22,qualified
3184,2921,5,2026-01-05,contacted
3185,312,5,2026-04-03,qualified
3186,549,2,2026-02-20,new
3187,4053,1,2026-01-08,contacted
3188,4762,4,2026-04-14,new
3189,1990,2,2026-03-08,qualified
3190,307,2,2026-02-25,new
3191,2336,1,2026-01-14,new
3192,695,2,2026-02-01,new
3193,2357,3,2026-01-10,contacted
3194,1928,4,2026-01-31,lost
3195,685,2,2026-01-16,converted
3196,750,2,2026-03-07,new
3197,4009,2,2026-02-25,lost
3198,1267,3,2026-02-21,lost
3199,3286,1,2026-03-12,qualified
3200,3530,3,2026-02-19,lost
3201,4424,4,2026-04-11,contacted
3202,3985,1,2026-03-19,qualified
3203,3084,1,2026-04-09,contacted
3204,3062,1,2026-01-19,new
3205,3026,3,2026-03-16,lost
3206,971,5,2026-02-09,qualified
3207,14,1,2026-01-18,contacted
3208,874,6,2026-03-23,qualified
3209,809,1,2026-01-07,lost
3210,3199,5,2026-03-12,lost
3211,515,3,2026-03-31,lost
3212,4473,4,2026-01-23,qualified
3213,410,3,2026-04-13,qualified
3214,3409,3,2026-03-21,contacted
3215,4343,5,2026-02-27,new
3216,208,4,2026-03-14,contacted
3217,3692,3,2026-01-14,qualified
3218,459,1,2026-02-06,qualified
3219,3472,1,2026-01-17,converted
3220,2431,5,2026-04-13,lost
3221,3658,3,2026-02-24,new
3222,111,3,2026-02-05,new
3223,4590,4,2026-03-20,new
3224,4045,5,2026-01-28,lost
3225,1884,4,2026-02-08,lost
3226,1714,5,2026-03-28,converted
3227,3959,5,2026-03-15,qualified
3228,3400,2,2026-02-13,lost
3229,553,2,2026-02-27,qualified
3230,1440,5,2026-02-17,converted
3231,2271,2,2026-03-07,lost
3232,3145,6,2026-04-13,lost
3233,2822,1,2026-03-13,qualified
3234,4782,1,2026-02-06,lost
3235,1926,6,2026-03-22,qualified
3236,635,4,2026-03-01,new
3237,4806,2,2026-02-09,new
3238,317,4,2026-02-27,qualified
3239,4218,4,2026-01-23,qualified
3240,4700,3,2026-02-16,new
3241,1329,1,2026-01-16,contacted
3242,428,5,2026-01-15,contacted
3243,4375,5,2026-03-15,qualified
3244,106,1,2026-01-16,contacted
3245,3042,5,2026-04-05,new
3246,143,5,2026-02-14,new
3247,2170,3,2026-01-29,new
3248,3459,4,2026-01-07,lost
3249,90,2,2026-01-07,contacted
3250,2919,2,2026-03-29,lost
3251,3238,4,2026-02-01,qualified
3252,2242,5,2026-01-27,converted
3253,3175,4,2026-02-21,contacted
3254,3413,3,2026-03-12,new
3255,2164,1,2026-02-15,new
3256,2637,1,2026-04-02,contacted
3257,1950,3,2026-02-13,lost
3258,1769,1,2026-01-10,new
3259,4291,3,2026-01-24,contacted
3260,2273,2,2026-01-15,converted
3261,2,4,2026-04-10,qualified
3262,3283,2,2026-01-31,new
3263,4958,3,2026-01-25,new
3264,1952,3,2026-01-17,new
3265,936,1,2026-03-31,converted
3266,4297,1,2026-02-08,lost
3267,2721,2,2026-02-20,lost
3268,4448,6,2026-03-31,converted
3269,1110,1,2026-02-01,qualified
3270,3961,4,2026-01-25,contacted
3271,592,6,2026-01-22,qualified
3272,1696,5,2026-02-04,lost
3273,3451,2,2026-03-05,converted
3274,2937,6,2026-02-10,qualified
3275,4205,1,2026-01-25,qualified
3276,3412,3,2026-01-18,converted
3277,1577,6,2026-04-03,new
3278,3955,4,2026-04-05,converted
3279,214,2,2026-03-05,new
3280,779,2,2026-01-27,qualified
3281,1416,2,2026-04-09,contacted
3282,3760,3,2026-02-02,lost
3283,2044,2,2026-02-20,qualified
3284,2849,6,2026-02-03,contacted
3285,4538,6,2026-04-04,converted
3286,3506,5,2026-03-29,lost
3287,3814,3,2026-02-11,lost
3288,1568,4,2026-03-28,new
3289,166,6,2026-01-31,converted
3290,4715,5,2026-04-03,new
3291,4273,2,2026-04-01,contacted
3292,4927,1,2026-04-07,new
3293,1344,1,2026-01-19,qualified
3294,2014,3,2026-03-04,converted
3295,274,4,2026-01-07,contacted
3296,72,5,2026-01-14,contacted
3297,3888,2,2026-03-24,lost
3298,1088,1,2026-03-25,lost
3299,395,2,2026-01-21,lost
3300,584,2,2026-03-28,contacted
3301,1368,1,2026-01-15,lost
3302,4988,4,2026-02-21,contacted
3303,4089,3,2026-01-09,converted
3304,2549,4,2026-03-14,qualified
3305,1014,2,2026-03-09,lost
3306,4898,2,2026-01-18,new
3307,3004,3,2026-02-23,contacted
3308,4789,5,2026-01-30,new
3309,4408,1,2026-03-17,contacted
3310,3533,5,2026-03-14,contacted
3311,1764,2,2026-01-11,lost
3312,1876,5,2026-01-20,new
3313,1260,5,2026-02-28,lost
3314,4531,2,2026-03-23,new
3315,2254,4,2026-04-15,contacted
3316,2782,1,2026-03-01,lost
3317,3593,6,2026-01-08,lost
3318,527,2,2026-04-14,qualified
3319,4264,3,2026-02-21,new
3320,2947,4,2026-01-21,lost
3321,378,5,2026-02-09,qualified
3322,1560,2,2026-03-15,contacted
3323,3821,4,2026-03-25,lost
3324,1964,2,2026-04-07,qualified
3325,4733,2,2026-04-14,new
3326,349,4,2026-02-11,converted
3327,2435,2,2026-04-15,lost
3328,2247,2,2026-03-07,new
3329,4167,5,2026-02-21,qualified
3330,1710,1,2026-01-14,new
3331,1051,4,2026-02-09,lost
3332,591,2,2026-02-02,lost
3333,520,1,2026-03-23,new
3334,4753,1,2026-01-08,new
3335,4309,4,2026-02-17,new
3336,2478,4,2026-03-01,qualified
3337,1084,1,2026-02-15,lost
3338,3589,1,2026-04-14,new
3339,4779,6,2026-01-17,contacted
3340,4510,1,2026-02-19,contacted
3341,1295,6,2026-03-27,contacted
3342,1810,2,2026-02-06,contacted
3343,792,4,2026-01-25,qualified
3344,793,2,2026-03-25,lost
3345,4115,5,2026-03-24,converted
3346,1856,4,2026-03-02,converted
3347,4758,2,2026-03-14,qualified
3348,1981,1,2026-03-15,lost
3349,3234,4,2026-03-12,converted
3350,3909,4,2026-02-21,new
3351,4985,1,2026-03-21,new
3352,3329,1,2026-04-14,new
3353,1531,5,2026-02-06,qualified
3354,1411,2,2026-02-09,lost
3355,4295,4,2026-02-06,contacted
3356,4649,3,2026-02-04,qualified
3357,84,5,2026-01-25,qualified
3358,869,6,2026-01-31,new
3359,2351,6,2026-04-05,contacted
3360,21,1,2026-03-17,new
3361,3425,5,2026-04-15,new
3362,2796,2,2026-03-07,lost
3363,4573,3,2026-04-10,lost
3364,1563,3,2026-01-30,lost
3365,3094,1,2026-03-11,lost
3366,3156,6,2026-01-16,lost
3367,974,1,2026-01-26,lost
3368,1711,4,2026-01-21,lost
3369,3202,5,2026-01-11,lost
3370,4372,5,2026-03-13,qualified
3371,4820,1,2026-02-10,contacted
3372,1099,3,2026-02-11,lost
3373,4162,5,2026-04-10,contacted
3374,2845,2,2026-01-15,qualified
3375,887,3,2026-01-05,qualified
3376,4932,2,2026-01-29,contacted
3377,3679,3,2026-02-15,converted
3378,4581,6,2026-02-25,contacted
3379,3567,3,2026-01-28,contacted
3380,4402,3,2026-02-26,new
3381,516,2,2026-03-01,lost
3382,4621,3,2026-03-08,qualified
3383,738,1,2026-03-26,lost
3384,1454,2,2026-01-12,lost
3385,3972,3,2026-03-04,contacted
3386,4701,4,2026-02-18,contacted
3387,2507,3,2026-01-31,contacted
3388,2995,2,2026-02-25,lost
3389,2127,2,2026-01-22,lost
3390,2927,2,2026-04-05,contacted
3391,4746,6,2026-03-31,new
3392,907,3,2026-01-20,new
3393,3648,1,2026-03-11,lost
3394,1031,1,2026-01-09,new
3395,2508,6,2026-03-27,new
3396,2429,2,2026-01-07,contacted
3397,948,5,2026-04-05,lost
3398,3807,1,2026-03-26,lost
3399,4755,6,2026-03-25,qualified
3400,716,5,2026-03-15,lost
3401,4056,3,2026-01-11,qualified
3402,687,1,2026-02-23,converted
3403,704,2,2026-01-18,new
3404,3342,2,2026-02-11,lost
3405,2354,3,2026-03-24,qualified
3406,2258,2,2026-02-20,contacted
3407,3552,1,2026-02-06,lost
3408,474,3,2026-02-16,contacted
3409,22,3,2026-04-05,contacted
3410,2753,2,2026-02-02,contacted
3411,886,1,2026-03-02,contacted
3412,2449,6,2026-04-15,qualified
3413,918,3,2026-01-09,qualified
3414,3758,4,2026-04-07,lost
3415,3752,3,2026-04-10,lost
3416,2240,1,2026-03-05,new
3417,3845,2,2026-03-15,qualified
3418,3396,2,2026-01-06,converted
3419,1266,5,2026-03-15,new
3420,484,4,2026-02-16,qualified
3421,4338,2,2026-01-08,lost
3422,2964,6,2026-03-01,lost
3423,1220,2,2026-04-07,new
3424,278,6,2026-03-04,contacted
3425,989,6,2026-04-03,qualified
3426,2085,1,2026-01-13,converted
3427,1246,2,2026-01-07,new
3428,2383,3,2026-04-04,converted
3429,572,4,2026-02-21,contacted
3430,1436,3,2026-02-16,contacted
3431,994,6,2026-04-05,qualified
3432,3931,4,2026-04-14,lost
3433,3448,1,2026-04-10,contacted
3434,586,1,2026-01-05,contacted
3435,3659,4,2026-03-02,converted
3436,2515,1,2026-02-26,converted
3437,1350,5,2026-01-20,contacted
3438,1008,2,2026-02-24,new
3439,675,2,2026-03-20,lost
3440,2413,1,2026-04-04,lost
3441,2904,4,2026-02-28,new
3442,448,1,2026-01-05,converted
3443,3835,5,2026-04-04,new
3444,3759,3,2026-02-01,lost
3445,3704,5,2026-02-26,qualified
3446,360,3,2026-03-03,qualified
3447,2065,1,2026-03-18,contacted
3448,4450,5,2026-03-05,lost
3449,3811,1,2026-03-04,converted
3450,1691,3,2026-01-26,qualified
3451,4327,1,2026-01-12,qualified
3452,1549,4,2026-02-22,contacted
3453,1248,6,2026-02-15,converted
3454,1986,3,2026-01-31,converted
3455,295,3,2026-02-12,lost
3456,1548,5,2026-03-28,qualified
3457,2013,1,2026-01-29,converted
3458,589,6,2026-02-11,new
3459,3330,1,2026-03-30,qualified
3460,2404,6,2026-01-28,qualified
3461,2130,4,2026-01-28,qualified
3462,4389,5,2026-03-05,lost
3463,2411,4,2026-03-28,lost
3464,2720,3,2026-02-23,new
3465,426,3,2026-03-11,contacted
3466,2583,1,2026-01-18,contacted
3467,1055,4,2026-02-26,qualified
3468,3967,4,2026-02-05,contacted
3469,4563,6,2026-04-10,new
3470,557,3,2026-04-06,lost
3471,4359,1,2026-02-21,converted
3472,3939,2,2026-02-12,converted
3473,4713,4,2026-02-13,converted
3474,2470,2,2026-02-15,lost
3475,4711,2,2026-03-22,new
3476,356,5,2026-03-21,converted
3477,1194,3,2026-01-12,contacted
3478,1717,3,2026-03-24,lost
3479,3417,2,2026-01-30,qualified
3480,2605,4,2026-01-16,lost
3481,4130,2,2026-02-16,qualified
3482,2829,4,2026-02-24,new
3483,1705,1,2026-04-05,qualified
3484,2864,5,2026-03-27,new
3485,2619,3,2026-04-14,converted
3486,2401,3,2026-03-08,qualified
3487,2140,4,2026-02-22,qualified
3488,3240,4,2026-01-31,converted
3489,2384,1,2026-01-13,lost
3490,3219,4,2026-02-12,contacted
3491,3936,2,2026-03-10,contacted
3492,1286,6,2026-03-16,qualified
3493,3797,5,2026-04-04,converted
3494,4895,2,2026-03-16,lost
3495,4469,5,2026-01-11,converted
3496,2088,2,2026-03-17,new
3497,1890,1,2026-03-25,contacted
3498,4623,6,2026-03-12,new
3499,1592,4,2026-01-14,lost
3500,1347,3,2026-03-16,new
